value,description,name,table
OAK,"MAINGOT, ANTHONY E.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"John-Baptiste, Allan",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Jeannopoulos, Amanda",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Perry, Anne Kristina",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"DePuy, Alberto",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"REESE, AGNELIS L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Jovanovic, Adam",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MUNSON, ANGELA  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Partida, Ana",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Perez, Alex",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Bartolomei, Rico J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"CIGARROA, BARBARA GONZALEZ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Curran, Brendan C.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LANDIS, BRENT H.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Imbacuan, Bruce",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"HART, BRANDON L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Jaroch, Brandon",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Counihan, Brian",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Taylor, Brock E",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Goodman, Cynthia",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"HARLOW, CRAIG A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"THOGERSEN, CASSIE A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"WIEGAND, CHARLES A., III",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"BROWN, CHARLOTTE D.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"CONROY, CHARLES R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Glaser-Allen, Colleen",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"White, Curtis G.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Halliday-Roberts, Catherine E.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LYONS, JOREN  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"ADKINS-BLANCH, CHARLES  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LAMPLEY-FORTSON, CHRISTA J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,CLERICAL TRANSFER CODE,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MARQUEZ, CHARLOTTE S.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"HONEYMAN, CHARLES M.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"ZERBE, CRAIG M.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Purnell, Charles N.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Phan, Christopher",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Pressman, Christian M.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Ouslander, Charles",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"THIELEMANN, CHRISTOPHER J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"AYALA, DAVID  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Conklin, Daniel B.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"ELLER, DONALD R., JR.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"BROWN, DENISE G.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"FREEMAN, D'ANNA H.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Hochul, Denise",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"WEISS, DANIEL H.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"GONZALEZ, DELIA I.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"DAUGHERTY, DANIEL J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Goodwin, Deborah K.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LIPPMAN, DANIEL  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"NEAL, DAVID L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LANE, DENISE A. MARKS",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"NADKARNI, DEEPALI  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Norkin, David",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Reid, Dara",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"HOLYOAK, DALIN R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"BALES, ERIC C.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"WILSON, EARLE B",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Schultz, Eric",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"SOPER, EMMETT D.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"FARRAR-CROCKETT, EMILY",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Robinson JR., Eugene H.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"YOUNG, ELIZABETH L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MANUEL, ELISE  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MARSTELLER, ERIC W.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Barcus, E. Mark",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Talavera-Peraza, Elvin",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Hoover, Forrest W., III",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"TRAVIESO, FRANK M.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Prieto, Francisco R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Mwangi, Francis",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"CROOKS, GRADY A",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"VIDELA, GABRIEL C.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"TREGERMAN, GWENDYLAN E.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Grande, Guy G.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"WARD, GEORGE JAMES, JR.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"PICOS, GEORGINA M.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"BAKER, GLEN R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"RIGGS, GEORGE W.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Harris, Monique  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"SICHEL, HELEN  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"IPEMA, HENRY P.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MARTINEZ, HUGO R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,IAD Judge,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"FELDMAN, IRENE C.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Adams, Justin",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"DUCK, JOHN A., JR.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MAY, JENNIFER A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"BASHORE, JACOB D.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LA ROCCA, JOSEPH B.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"BEATMANN, JERRY A., Sr.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"CLEMENTE, JESUS  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Archuleta, Judy",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Ferguson, Jason D.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Diaz-Rex, Julia",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Devitto, James",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Comans, Jamee E.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Mccarthy, James F., III",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Polivka, James F.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Grim, James K.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"CREWS, JOHN G., II",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"PEYTON, JENNIFER I.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MENKIN, JEFFREY L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"ROMIG, JEFFREY L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Stern, Jason L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Mckee, James",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MCCARTHY, JAMES M.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"NUGENT, JAMES A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Goulding, Jonathan",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Henderson, John",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Owens, Jonathan W.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Cortes, John W.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Palomino, Jacinto",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"SALINARDI, JAYME  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LEONARD, JOSEPH T.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"JOHNSON, JEREMIAH  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Karesh, Ellen",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Baumgarten, Mary C.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Chapman, Kevin Jerome.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"French, Kathleen",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Sydnor, Kelley N",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Shahan, Kenneth",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Taylor, Khalilah",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"JOHNSON, KELLY S.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Robbins, Kandra K.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"DE ANGELIS, KATHRYN L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Guillory, Kevin P.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Riley, Kevin W.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"AUH, KYUNG S.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"de Cardona, Lisa A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Fernandez, Lorely Ramirez",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Ling, Lisa W.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MARTINEZ-ESQUIVEL, LOURDES  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Mullican, Leila Mcneill.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"BURMAN, LAWRENCE O.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"O'Connor, Lee",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"DEAN, LARRY R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Santiago, Luisa",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"GEISSE, LORETO  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Carreras-Amadeo, Monique",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MONSKY, MEGAN FOOTE",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Gonzalez, Maithe",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Venci, Michelle",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Kolbe, Margaret",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"HAYWARD, MIRIAM  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"STURLA, MARIO J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Klosowsky, Michael",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Lloyd, Michael",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Tripi, Michael",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LURYE, MARIA  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"CHENG, MARY  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MacGregor, Margaret R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Mannion, Steve",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"BAIRD, MICHAEL P.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"GUIDRY, MONICA THOMPSON",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Parker, Martinique",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"UDDIN, MARIUM S.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"KAUFMAN, MATTHEW W.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MARTZ, NICHOLAS A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Herbert, Nathan L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Huddleston, Natalie",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Attia, Olga E.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"CASSIN, OLIVIA L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"DONNOLO, PAULA  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Espinal, Pedro J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Montante Jr., Philip J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Medved, Paul N.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Law, Philip S.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"WILLIAMS, PHILLIP T.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"JAMIL, REBECCA  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"HLADYLOWYCZ, ROXANNE C.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"JACOBS, RICHARD C.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Drucker, Richard",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"White, Romaine",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"SAGERMAN, ROGER F.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"HARRIS, RODGER C.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"AVERWATER, RICHARD J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MCHUGH, R. KEVIN",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"PAULINO, ROBIN K.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Fluke, Randall L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LEWANDOWSKI, ROBERT M.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MALLOY, ROSALIND K.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"RASTEGAR, RAMIN  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"SOGOCIO, RICO M.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Driscoll, Robert",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"WARD, ROBERT Q.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"KIMBALL, R. WAYNE",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Begovich, Samantha",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"ASHWORTH, SHERRON",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"ARELLANO, SILVIA R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"FULLER, STEVEN B.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Laurent, Scott",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"SANTEN, SEAN D.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Burnham, Shayne R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Aikman, Susan, F",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"KARDEN, STUART F.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"ALEXANDER, SCOTT G.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"HOM, SANDY  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"KEENAN, SEAN H.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Connelly, Steven J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"PEPPER, S. KATHLEEN",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"ELLISON, SARAH M.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Naseem, Samia",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Stewart, Stephen",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Simpson, Scott",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"SCHOOLS, SHELLY W.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Hasbrouck, Tanya",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Riley, Teresa L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Crossan, Thomas G., JR.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Fitting, Tammy L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Naselow-Nahas, Tara",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Bartleson, Thomas",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Mungoven, Thomas",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"ul-Haq, Ubaid",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Burch, Valerie A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"WRIGHT, VIRNA A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"MILES, VERNON BENET",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Ghartey, Victoria L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,VISITING JUDGE 1,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,VISITING JUDGE 2,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,VISITING JUDGE 3,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,VISITING JUDGE 4,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,VISITING JUDGE 5,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"HOLLIS, WENDELL A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Ruehle, Walter H.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"LARAGY, W. SCOTT",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Napier, Wade Thomas",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"STOGNER, W. WAYNE",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,LASALLE DETAIL JUDGE 1,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,LASALLE DETAIL JUDGE 2,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,LASALLE DETAIL JUDGE 3,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,LASALLE DETAIL JUDGE 4,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,LASALLE DETAIL JUDGE 5,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,OAKDALE DETAIL JUDGE 1,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"GONZALEZ, YVONNE S.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OAK,"Rainey, Zol",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OIN,IAD Judge,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OIN,Test IJ forEOIR OIT TestingT,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OIN,TEST IJ FOR EOIR OIT TESTINGY,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OIT,IAD Judge,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OIT,IJ NAME TESTING,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OIT,Test IJ forEOIR OIT TestingT,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OIT,Test IJ for EOIR OIT TestingY,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OIT,Test IJ for EOIR OIT TestingZ,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"MEYER, ABBY L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"LARSEN, ALEXANDRA R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"HART, BRANDON L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"SARDELLI, BRIAN  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"Liebmann, Beth",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"SOLOW, BRUCE W.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"CUEVAS, CARLOS  ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"PAZAR, CHARLES E.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"THIELEMANN, CHRISTOPHER J.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"SCHOPPERT, DOUGLAS B.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"ELLER, DONALD R., JR.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"FREEMAN, D'ANNA H.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"WEISS, DANIEL H.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"MORRIS, DANIEL A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"EVANS, D. WILLIAM, JR.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"BALES, ERIC C.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"DILLOW, ERIC",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"LEEDS, FREDERIC G.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"CRAMER, FRANCIS L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"Mwangi, Francis",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,FT WORTH DOCKET,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"BAKER, GLEN R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"GUILLOTY, CRIMILDA ",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"MARTINEZ, HUGO R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,IAD Judge,judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"MAY, JENNIFER A.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"BASHORE, JACOB D.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"Archuleta, Judy",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"Polivka, James F.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"CREWS, JOHN G., II",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"DUFRESNE, JILL H.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"ANDERSON, JACK L.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"FUJIMOTO, JAMES R.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
OMA,"Imburgia, Joseph S.",judge_city,inputs/Lookup/tblLookupJudgeBaseCity.csv
