"zcta","state","stab","ZIPName","pop20","afact2","afact"
"ZIP census tabulation area","State code","State abbr.","ZIP Code name","Total population (2020 Census)","state-to-zcta allocation factor","zcta-to-state allocation factor"
"66758","20","KS","Neosho Falls, KS",212,0.0001,1 
"66760","20","KS","Opolis, KS (PO boxes)",104,0,1 
"66761","20","KS","Piqua, KS",228,0.0001,1 
"66762","20","KS","Pittsburg, KS",25309,0.0086,1 
"66763","20","KS","Frontenac, KS",3329,0.0011,1 
"66767","20","KS","Prescott, KS",466,0.0002,1 
"66769","20","KS","Redfield, KS",483,0.0002,1 
"66770","20","KS","Riverton, KS",1025,0.0003,1 
"66771","20","KS","Saint Paul, KS",959,0.0003,1 
"66772","20","KS","Savonburg, KS",278,0.0001,1 
"66773","20","KS","Scammon, KS",685,0.0002,1 
"66775","20","KS","Stark, KS",155,0.0001,1 
"66776","20","KS","Thayer, KS",1356,0.0005,1 
"66777","20","KS","Toronto, KS",553,0.0002,1 
"66778","20","KS","Treece, KS",7,0,1 
"66779","20","KS","Uniontown, KS",639,0.0002,1 
"66780","20","KS","Walnut, KS",555,0.0002,1 
"66781","20","KS","Weir, KS",1124,0.0004,1 
"66782","20","KS","West Mineral, KS (PO boxes)",159,0.0001,1 
"66783","20","KS","Yates Center, KS",2157,0.0007,1 
"66801","20","KS","Emporia, KS",27369,0.0093,1 
"66830","20","KS","Admire, KS",257,0.0001,1 
"66833","20","KS","Allen, KS",517,0.0002,1 
"66834","20","KS","Alta Vista, KS",878,0.0003,1 
"66835","20","KS","Americus, KS",1232,0.0004,1 
"66838","20","KS","Burdick, KS",165,0.0001,1 
"66839","20","KS","Burlington, KS",4016,0.0014,1 
"66840","20","KS","Burns, KS",698,0.0002,1 
"66842","20","KS","Cassoday, KS",316,0.0001,1 
"66843","20","KS","Cedar Point, KS",190,0.0001,1 
"66845","20","KS","Cottonwood Falls, KS",1168,0.0004,1 
"66846","20","KS","Council Grove, KS",3348,0.0011,1 
"66849","20","KS","Dwight, KS",406,0.0001,1 
"66850","20","KS","Elmdale, KS",211,0.0001,1 
"66851","20","KS","Florence, KS",482,0.0002,1 
"66852","20","KS","Gridley, KS",627,0.0002,1 
"66853","20","KS","Hamilton, KS",287,0.0001,1 
"66854","20","KS","Hartford, KS",751,0.0003,1 
"66856","20","KS","Lebo, KS",1567,0.0005,1 
"66857","20","KS","Le Roy, KS",806,0.0003,1 
"66858","20","KS","Lincolnville, KS",395,0.0001,1 
"66859","20","KS","Lost Springs, KS",161,0.0001,1 
"66860","20","KS","Madison, KS",1232,0.0004,1 
"66861","20","KS","Marion, KS",3145,0.0011,1 
"66862","20","KS","Matfield Green, KS",135,0,1 
"66863","20","KS","Neal, KS (PO boxes)",37,0,1 
"66864","20","KS","Neosho Rapids, KS",406,0.0001,1 
"66865","20","KS","Olpe, KS",1029,0.0004,1 
"66866","20","KS","Peabody, KS",1509,0.0005,1 
"66868","20","KS","Reading, KS",749,0.0003,1 
"66869","20","KS","Strong City, KS",612,0.0002,1 
"66870","20","KS","Virgil, KS",157,0.0001,1 
"66871","20","KS","Waverly, KS",1302,0.0004,1 
"66872","20","KS","White City, KS",863,0.0003,1 
"66873","20","KS","Wilsey, KS",307,0.0001,1 
"66901","20","KS","Concordia, KS",6294,0.0021,1 
"66930","20","KS","Agenda, KS",144,0,1 
"66932","20","KS","Athol, KS",139,0,1 
"66933","20","KS","Barnes, KS",353,0.0001,1 
"66935","20","KS","Belleville, KS",2477,0.0008,1 
"66936","20","KS","Burr Oak, KS",322,0.0001,1 
"66937","20","KS","Clifton, KS",752,0.0003,1 
"66938","20","KS","Clyde, KS",984,0.0003,1 
"66939","20","KS","Courtland, KS",523,0.0002,1 
"66940","20","KS","Cuba, KS",284,0.0001,1 
"66941","20","KS","Esbon, KS",223,0.0001,1 
"66942","20","KS","Formoso, KS",211,0.0001,1 
"66943","20","KS","Greenleaf, KS",519,0.0002,1 
"66944","20","KS","Haddam, KS",232,0.0001,1 
"66945","20","KS","Hanover, KS",1065,0.0004,1 
"66946","20","KS","Hollenberg, KS",99,0,1 
"66948","20","KS","Jamestown, KS",468,0.0002,1 
"66949","20","KS","Jewell, KS",567,0.0002,1 
"66951","20","KS","Kensington, KS",652,0.0002,1 
"66952","20","KS","Lebanon, KS",458,0.0002,1 
"66953","20","KS","Linn, KS",633,0.0002,1 
"66955","20","KS","Mahaska, KS",88,0,0.8224 
"66955","31","NE","Mahaska, KS",19,0,0.1776 
"66956","20","KS","Mankato, KS",1184,0.0004,1 
"66958","20","KS","Morrowville, KS",243,0.0001,1 
"66959","20","KS","Munden, KS",195,0.0001,1 
"66960","20","KS","Narka, KS",157,0.0001,1 
"66961","20","KS","Norway, KS (PO boxes)",14,0,1 
"66962","20","KS","Palmer, KS",296,0.0001,1 
"66963","20","KS","Randall, KS",147,0.0001,1 
"66964","20","KS","Republic, KS",141,0,1 
"66966","20","KS","Scandia, KS",551,0.0002,1 
"66967","20","KS","Smith Center, KS",2005,0.0007,1 
"66968","20","KS","Washington, KS",1534,0.0005,1 
"66970","20","KS","Webber, KS",104,0,1 
"67001","20","KS","Andale, KS",1909,0.0006,1 
"67002","20","KS","Andover, KS",16518,0.0056,1 
"67003","20","KS","Anthony, KS",2451,0.0008,1 
"67004","20","KS","Argonia, KS",733,0.0002,1 
"67005","20","KS","Arkansas City, KS",15675,0.0053,1 
"67008","20","KS","Atlanta, KS",491,0.0002,1 
"67009","20","KS","Attica, KS",726,0.0002,1 
"67010","20","KS","Augusta, KS",13564,0.0046,1 
"67012","20","KS","Beaumont, KS (PO boxes)",44,0,1 
"67013","20","KS","Belle Plaine, KS",2843,0.001,1 
"67016","20","KS","Bentley, KS (PO boxes)",574,0.0002,1 
"67017","20","KS","Benton, KS",2372,0.0008,1 
"67018","20","KS","Bluff City, KS",125,0,1 
"67019","20","KS","Burden, KS",934,0.0003,1 
"67020","20","KS","Burrton, KS",1666,0.0006,1 
"67021","20","KS","Byers, KS",58,0,1 
"67022","20","KS","Caldwell, KS",1413,0.0005,1 
"67023","20","KS","Cambridge, KS",202,0.0001,1 
"67024","20","KS","Cedar Vale, KS",720,0.0002,1 
"67025","20","KS","Cheney, KS",3953,0.0013,1 
"67026","20","KS","Clearwater, KS",4980,0.0017,1 
"67028","20","KS","Coats, KS",192,0.0001,1 
"67029","20","KS","Coldwater, KS",918,0.0003,1 
"67030","20","KS","Colwich, KS",2756,0.0009,1 
"67031","20","KS","Conway Springs, KS",2047,0.0007,1 
"67035","20","KS","Cunningham, KS",911,0.0003,1 
"67036","20","KS","Danville, KS",122,0,1 
"67037","20","KS","Derby, KS",30005,0.0102,1 
"67038","20","KS","Dexter, KS",504,0.0002,1 
"67039","20","KS","Douglass, KS",3106,0.0011,1 
"67041","20","KS","Elbing, KS (PO boxes)",226,0.0001,1 
"67042","20","KS","El Dorado, KS",17458,0.0059,1 
"67045","20","KS","Eureka, KS",3318,0.0011,1 
"67047","20","KS","Fall River, KS",650,0.0002,1 
"67049","20","KS","Freeport, KS",86,0,1 
"67050","20","KS","Garden Plain, KS",2107,0.0007,1 
"67051","20","KS","Geuda Springs, KS",428,0.0001,1 
"67052","20","KS","Goddard, KS",8977,0.0031,1 
"67053","20","KS","Goessel, KS (PO boxes)",556,0.0002,1 
"67054","20","KS","Greensburg, KS",1164,0.0004,1 
"67055","20","KS","Greenwich, KS",64,0,1 
"67056","20","KS","Halstead, KS",3056,0.001,1 
"67057","20","KS","Hardtner, KS",213,0.0001,1 
"67058","20","KS","Harper, KS",1882,0.0006,1 
"67059","20","KS","Haviland, KS",1008,0.0003,1 
"67060","20","KS","Haysville, KS",13860,0.0047,1 
"67061","20","KS","Hazelton, KS",155,0.0001,1 
"67062","20","KS","Hesston, KS",3959,0.0013,1 
"67063","20","KS","Hillsboro, KS",3735,0.0013,1 
"67065","20","KS","Isabel, KS",194,0.0001,1 
"67066","20","KS","Iuka, KS",215,0.0001,1 
"67067","20","KS","Kechi, KS",1831,0.0006,1 
"67068","20","KS","Kingman, KS",4281,0.0015,1 
"67070","20","KS","Kiowa, KS",1005,0.0003,1 
"67071","20","KS","Lake City, KS",79,0,1 
"67072","20","KS","Latham, KS",210,0.0001,1 
"67073","20","KS","Lehigh, KS",299,0.0001,1 
"67074","20","KS","Leon, KS",1614,0.0005,1 
"67101","20","KS","Maize, KS",6015,0.002,1 
"67102","20","KS","Maple City, KS",61,0,1 
"67103","20","KS","Mayfield, KS",274,0.0001,1 
"67104","20","KS","Medicine Lodge, KS",2232,0.0008,1 
"67105","20","KS","Milan, KS",168,0.0001,1 
"67106","20","KS","Milton, KS",454,0.0002,1 
"67107","20","KS","Moundridge, KS",3022,0.001,1 
"67108","20","KS","Mount Hope, KS",1744,0.0006,1 
"67109","20","KS","Mullinville, KS",338,0.0001,1 
"67110","20","KS","Mulvane, KS",8263,0.0028,1 
"67111","20","KS","Murdock, KS",349,0.0001,1 
"67112","20","KS","Nashville, KS",224,0.0001,1 
"67114","20","KS","Newton, KS",21375,0.0073,1 
"67117","20","KS","North Newton, KS",1827,0.0006,1 
"67118","20","KS","Norwich, KS",778,0.0003,1 
"67119","20","KS","Oxford, KS",1444,0.0005,1 
"67120","20","KS","Peck, KS",1365,0.0005,1 
"67122","20","KS","Piedmont, KS",191,0.0001,1 
"67123","20","KS","Potwin, KS",711,0.0002,1 
"67124","20","KS","Pratt, KS",7922,0.0027,1 
"67127","20","KS","Protection, KS",668,0.0002,1 
"67131","20","KS","Rock, KS",281,0.0001,1 
"67132","20","KS","Rosalia, KS",332,0.0001,1 
"67133","20","KS","Rose Hill, KS",6694,0.0023,1 
"67134","20","KS","Sawyer, KS",328,0.0001,1 
"67135","20","KS","Sedgwick, KS",3389,0.0012,1 
"67137","20","KS","Severy, KS",509,0.0002,1 
"67138","20","KS","Sharon, KS",333,0.0001,1 
"67140","20","KS","South Haven, KS",724,0.0002,1 
"67142","20","KS","Spivey, KS",315,0.0001,1 
"67143","20","KS","Sun City, KS",56,0,1 
"67144","20","KS","Towanda, KS",2753,0.0009,1 
"67146","20","KS","Udall, KS",1727,0.0006,1 
"67147","20","KS","Valley Center, KS",10715,0.0036,1 
"67149","20","KS","Viola, KS",1092,0.0004,1 
"67150","20","KS","Waldron, KS",10,0,1 
"67151","20","KS","Walton, KS",460,0.0002,1 
"67152","20","KS","Wellington, KS",9019,0.0031,1 
"67154","20","KS","Whitewater, KS",1340,0.0005,1 
"67155","20","KS","Wilmore, KS",149,0.0001,1 
"67156","20","KS","Winfield, KS",14592,0.005,1 
"67159","20","KS","Zenda, KS",192,0.0001,1 
"67202","20","KS","Wichita, KS",2435,0.0008,1 
"67203","20","KS","Wichita, KS",30498,0.0104,1 
"67204","20","KS","Wichita, KS",21932,0.0075,1 
"67205","20","KS","Wichita, KS",20461,0.007,1 
"67206","20","KS","Wichita, KS",17076,0.0058,1 
"67207","20","KS","Wichita, KS",28143,0.0096,1 
"67208","20","KS","Wichita, KS",17901,0.0061,1 
"67209","20","KS","Wichita, KS",14217,0.0048,1 
"67210","20","KS","Wichita, KS",8705,0.003,1 
"67211","20","KS","Wichita, KS",19721,0.0067,1 
"67212","20","KS","Wichita, KS",43587,0.0148,1 
"67213","20","KS","Wichita, KS",21007,0.0072,1 
"67214","20","KS","Wichita, KS",15936,0.0054,1 
"67215","20","KS","Wichita, KS",6451,0.0022,1 
"67216","20","KS","Wichita, KS",23212,0.0079,1 
"67217","20","KS","Wichita, KS",30926,0.0105,1 
"67218","20","KS","Wichita, KS",23044,0.0078,1 
"67219","20","KS","Wichita, KS",12905,0.0044,1 
"67220","20","KS","Wichita, KS",14370,0.0049,1 
"67221","20","KS","Mcconnell AFB, KS",402,0.0001,1 
"67223","20","KS","Wichita, KS",512,0.0002,1 
"67226","20","KS","Wichita, KS",20767,0.0071,1 
"67227","20","KS","Wichita, KS",473,0.0002,1 
"67228","20","KS","Wichita, KS",2713,0.0009,1 
"67230","20","KS","Wichita, KS",12633,0.0043,1 
"67232","20","KS","Wichita, KS",333,0.0001,1 
"67235","20","KS","Wichita, KS",14824,0.005,1 
"67260","20","KS","Wichita, KS",937,0.0003,1 
"67301","20","KS","Independence, KS",12385,0.0042,1 
"67330","20","KS","Altamont, KS",1481,0.0005,1 
"67332","20","KS","Bartlett, KS",231,0.0001,1 
"67333","20","KS","Caney, KS",2603,0.0009,1 
"67334","20","KS","Chautauqua, KS (PO boxes)",108,0,1 
"67335","20","KS","Cherryvale, KS",3406,0.0012,1 
"67336","20","KS","Chetopa, KS",1474,0.0005,1 
"67337","20","KS","Coffeyville, KS",11806,0.004,1 
"67340","20","KS","Dearing, KS (PO boxes)",324,0.0001,1 
"67341","20","KS","Dennis, KS",481,0.0002,1 
"67342","20","KS","Edna, KS",804,0.0003,1 
"67344","20","KS","Elk City, KS",781,0.0003,1 
"67345","20","KS","Elk Falls, KS",171,0.0001,1 
"67346","20","KS","Grenola, KS",335,0.0001,1 
"67347","20","KS","Havana, KS",405,0.0001,1 
"67349","20","KS","Howard, KS",863,0.0003,1 
"67351","20","KS","Liberty, KS",379,0.0001,1 
"67352","20","KS","Longton, KS",446,0.0002,1 
"67353","20","KS","Moline, KS",561,0.0002,1 
"67354","20","KS","Mound Valley, KS",717,0.0002,1 
"67355","20","KS","Niotaze, KS",237,0.0001,1 
"67356","20","KS","Oswego, KS",2689,0.0009,1 
"67357","20","KS","Parsons, KS",12033,0.0041,1 
"67360","20","KS","Peru, KS",257,0.0001,1 
"67361","20","KS","Sedan, KS",1764,0.0006,1 
"67363","20","KS","Sycamore, KS (PO boxes)",49,0,1 
"67364","20","KS","Tyro, KS (PO boxes)",177,0.0001,1 
"67401","20","KS","Salina, KS",50338,0.0171,1 
"67410","20","KS","Abilene, KS",9754,0.0033,1 
"67416","20","KS","Assaria, KS",1066,0.0004,1 
"67417","20","KS","Aurora, KS",188,0.0001,1 
"67418","20","KS","Barnard, KS",175,0.0001,1 
"67420","20","KS","Beloit, KS",4281,0.0015,1 
"67422","20","KS","Bennington, KS",1254,0.0004,1 
"67423","20","KS","Beverly, KS",285,0.0001,1 
"67425","20","KS","Brookville, KS",756,0.0003,1 
"67427","20","KS","Bushton, KS",340,0.0001,1 
"67428","20","KS","Canton, KS",1389,0.0005,1 
"67430","20","KS","Cawker City, KS",571,0.0002,1 
"67431","20","KS","Chapman, KS",2424,0.0008,1 
"67432","20","KS","Clay Center, KS",5796,0.002,1 
"67436","20","KS","Delphos, KS",563,0.0002,1 
"67437","20","KS","Downs, KS",995,0.0003,1 
"67438","20","KS","Durham, KS",289,0.0001,1 
"67439","20","KS","Ellsworth, KS",3608,0.0012,1 
"67441","20","KS","Enterprise, KS",943,0.0003,1 
"67442","20","KS","Falun, KS",241,0.0001,1 
"67443","20","KS","Galva, KS",1778,0.0006,1 
"67444","20","KS","Geneseo, KS",519,0.0002,1 
"67445","20","KS","Glasco, KS",608,0.0002,1 
"67446","20","KS","Glen Elder, KS",534,0.0002,1 
"67447","20","KS","Green, KS",256,0.0001,1 
"67448","20","KS","Gypsum, KS",1266,0.0004,1 
"67449","20","KS","Herington, KS",2770,0.0009,1 
"67450","20","KS","Holyrood, KS",505,0.0002,1 
"67451","20","KS","Hope, KS",816,0.0003,1 
"67452","20","KS","Hunter, KS",215,0.0001,1 
"67454","20","KS","Kanopolis, KS",534,0.0002,1 
"67455","20","KS","Lincoln, KS",1722,0.0006,1 
"67456","20","KS","Lindsborg, KS",4886,0.0017,1 
"67457","20","KS","Little River, KS",794,0.0003,1 
"67458","20","KS","Longford, KS",236,0.0001,1 
"67459","20","KS","Lorraine, KS",244,0.0001,1 
"67460","20","KS","Mcpherson, KS",16113,0.0055,1 
"67464","20","KS","Marquette, KS",963,0.0003,1 
"67466","20","KS","Miltonvale, KS",699,0.0002,1 
"67467","20","KS","Minneapolis, KS",2822,0.001,1 
"67468","20","KS","Morganville, KS",304,0.0001,1 
"67470","20","KS","New Cambria, KS",536,0.0002,1 
"67473","20","KS","Osborne, KS",1645,0.0006,1 
"67474","20","KS","Portis, KS",194,0.0001,1 
"67475","20","KS","Ramona, KS",161,0.0001,1 
"67476","20","KS","Roxbury, KS (PO boxes)",66,0,1 
"67478","20","KS","Simpson, KS (PO boxes)",90,0,1 
"67480","20","KS","Solomon, KS",1707,0.0006,1 
"67481","20","KS","Sylvan Grove, KS",633,0.0002,1 
"67482","20","KS","Talmage, KS (PO boxes)",78,0,1 
"67483","20","KS","Tampa, KS",329,0.0001,1 
"67484","20","KS","Tescott, KS",784,0.0003,1 
"67485","20","KS","Tipton, KS",355,0.0001,1 
"67487","20","KS","Wakefield, KS",1350,0.0005,1 
"67490","20","KS","Wilson, KS",1140,0.0004,1 
"67491","20","KS","Windom, KS",374,0.0001,1 
"67492","20","KS","Woodbine, KS",255,0.0001,1 
"67501","20","KS","Hutchinson, KS",24779,0.0084,1 
"67502","20","KS","Hutchinson, KS",23770,0.0081,1 
"67505","20","KS","South Hutchinson, KS",2538,0.0009,1 
"67510","20","KS","Abbyville, KS",257,0.0001,1 
"67511","20","KS","Albert, KS",287,0.0001,1 
"67512","20","KS","Alden, KS",201,0.0001,1 
"67513","20","KS","Alexander, KS",70,0,1 
"67514","20","KS","Arlington, KS",698,0.0002,1 
"67515","20","KS","Arnold, KS",19,0,1 
"67516","20","KS","Bazine, KS",367,0.0001,1 
"67518","20","KS","Beeler, KS",94,0,1 
"67519","20","KS","Belpre, KS",199,0.0001,1 
"67520","20","KS","Bison, KS",311,0.0001,1 
"67521","20","KS","Brownell, KS",140,0,1 
"67522","20","KS","Buhler, KS",2131,0.0007,1 
"67523","20","KS","Burdett, KS",359,0.0001,1 
"67524","20","KS","Chase, KS",547,0.0002,1 
"67525","20","KS","Claflin, KS",980,0.0003,1 
"67526","20","KS","Ellinwood, KS",2639,0.0009,1 
"67529","20","KS","Garfield, KS",328,0.0001,1 
"67530","20","KS","Great Bend, KS",17901,0.0061,1 
"67543","20","KS","Haven, KS",2018,0.0007,1 
"67544","20","KS","Hoisington, KS",3196,0.0011,1 
"67545","20","KS","Hudson, KS",193,0.0001,1 
"67546","20","KS","Inman, KS",2530,0.0009,1 
"67547","20","KS","Kinsley, KS",1699,0.0006,1 
"67548","20","KS","La Crosse, KS",1382,0.0005,1 
"67550","20","KS","Larned, KS",5270,0.0018,1 
"67552","20","KS","Lewis, KS",679,0.0002,1 
"67553","20","KS","Liebenthal, KS (PO boxes)",92,0,1 
"67554","20","KS","Lyons, KS",4150,0.0014,1 
"67556","20","KS","Mc Cracken, KS",272,0.0001,1 
"67557","20","KS","Macksville, KS",615,0.0002,1 
"67559","20","KS","Nekoma, KS",59,0,1 
"67560","20","KS","Ness City, KS",1557,0.0005,1 
"67561","20","KS","Nickerson, KS",1489,0.0005,1 
"67563","20","KS","Offerle, KS",331,0.0001,1 
"67564","20","KS","Olmitz, KS",259,0.0001,1 
"67565","20","KS","Otis, KS",445,0.0002,1 
"67566","20","KS","Partridge, KS",580,0.0002,1 
"67567","20","KS","Pawnee Rock, KS",466,0.0002,1 
"67568","20","KS","Plevna, KS",254,0.0001,1 
"67570","20","KS","Pretty Prairie, KS",1366,0.0005,1 
"67572","20","KS","Ransom, KS",390,0.0001,1 
"67573","20","KS","Raymond, KS",173,0.0001,1 
"67574","20","KS","Rozel, KS",189,0.0001,1 
"67575","20","KS","Rush Center, KS",374,0.0001,1 
"67576","20","KS","St John, KS",1809,0.0006,1 
"67578","20","KS","Stafford, KS",1305,0.0004,1 
"67579","20","KS","Sterling, KS",2959,0.001,1 
"67581","20","KS","Sylvia, KS",392,0.0001,1 
"67583","20","KS","Turon, KS",898,0.0003,1 
"67584","20","KS","Utica, KS",233,0.0001,1 
"67601","20","KS","Hays, KS",24428,0.0083,1 
"67621","20","KS","Agra, KS",331,0.0001,1 
"67622","20","KS","Almena, KS",540,0.0002,1 
"67623","20","KS","Alton, KS",237,0.0001,1 
"67625","20","KS","Bogue, KS",264,0.0001,1 
"67626","20","KS","Bunker Hill, KS",160,0.0001,1 
"67627","20","KS","Catharine, KS (PO boxes)",97,0,1 
"67628","20","KS","Cedar, KS",79,0,1 
"67629","20","KS","Clayton, KS",137,0,1 
"67631","20","KS","Collyer, KS",221,0.0001,1 
"67632","20","KS","Damar, KS",199,0.0001,1 
"67634","20","KS","Dorrance, KS",237,0.0001,1 
"67635","20","KS","Dresden, KS",130,0,1 
"67637","20","KS","Ellis, KS",2576,0.0009,1 
"67638","20","KS","Gaylord, KS",207,0.0001,1 
"67639","20","KS","Glade, KS",145,0,1 
"67640","20","KS","Gorham, KS",574,0.0002,1 
"67642","20","KS","Hill City, KS",1661,0.0006,1 
"67643","20","KS","Jennings, KS",206,0.0001,1 
"67644","20","KS","Kirwin, KS",216,0.0001,1 
"67645","20","KS","Lenora, KS",435,0.0001,1 
"67646","20","KS","Logan, KS",589,0.0002,1 
"67647","20","KS","Long Island, KS",243,0.0001,1 
"67648","20","KS","Lucas, KS",491,0.0002,1 
"67649","20","KS","Luray, KS",243,0.0001,1 
"67650","20","KS","Morland, KS",215,0.0001,1 
"67651","20","KS","Natoma, KS",438,0.0001,1 
"67653","20","KS","Norcatur, KS",272,0.0001,1 
"67654","20","KS","Norton, KS",4333,0.0015,1 
"67656","20","KS","Ogallah, KS",156,0.0001,1 
"67657","20","KS","Palco, KS",314,0.0001,1 
"67658","20","KS","Paradise, KS",98,0,1 
"67659","20","KS","Penokee, KS",103,0,1 
"67660","20","KS","Pfeifer, KS (PO boxes)",59,0,1 
"67661","20","KS","Phillipsburg, KS",3171,0.0011,1 
"67663","20","KS","Plainville, KS",2424,0.0008,1 
"67664","20","KS","Prairie View, KS",253,0.0001,1 
"67665","20","KS","Russell, KS",5011,0.0017,1 
"67667","20","KS","Schoenchen, KS (PO boxes)",170,0.0001,1 
"67669","20","KS","Stockton, KS",1843,0.0006,1 
"67671","20","KS","Victoria, KS",1550,0.0005,1 
"67672","20","KS","Wakeeney, KS",2210,0.0008,1 
"67673","20","KS","Waldo, KS",99,0,1 
"67674","20","KS","Walker, KS (PO boxes)",62,0,1 
"67675","20","KS","Woodston, KS",183,0.0001,1 
"67701","20","KS","Colby, KS",6561,0.0022,1 
"67730","20","KS","Atwood, KS",1717,0.0006,1 
"67731","20","KS","Bird City, KS",659,0.0002,1 
"67732","20","KS","Brewster, KS",528,0.0002,1 
"67733","20","KS","Edson, KS",120,0,1 
"67734","20","KS","Gem, KS",190,0.0001,1 
"67735","20","KS","Goodland, KS",5467,0.0019,1 
"67736","20","KS","Gove, KS",224,0.0001,1 
"67737","20","KS","Grainfield, KS",473,0.0002,1 
"67738","20","KS","Grinnell, KS",487,0.0002,1 
"67739","20","KS","Herndon, KS",226,0.0001,1 
"67740","20","KS","Hoxie, KS",1732,0.0006,1 
"67741","20","KS","Kanorado, KS",305,0.0001,1 
"67743","20","KS","Levant, KS",183,0.0001,1 
"67744","20","KS","Ludell, KS",195,0.0001,1 
"67745","20","KS","Mc Donald, KS",281,0.0001,1 
"67747","20","KS","Monument, KS",144,0,1 
"67748","20","KS","Oakley, KS",2541,0.0009,1 
"67749","20","KS","Oberlin, KS",2158,0.0007,1 
"67751","20","KS","Park, KS",199,0.0001,1 
"67752","20","KS","Quinter, KS",1384,0.0005,1 
"67753","20","KS","Rexford, KS",472,0.0002,1 
"67756","20","KS","Saint Francis, KS",1917,0.0007,1 
"67757","20","KS","Selden, KS",420,0.0001,1 
"67758","20","KS","Sharon Springs, KS",1021,0.0003,1 
"67761","20","KS","Wallace, KS",258,0.0001,1 
"67762","20","KS","Weskan, KS",286,0.0001,1 
"67764","20","KS","Winona, KS",395,0.0001,1 
"67801","20","KS","Dodge City, KS",31090,0.0106,1 
"67831","20","KS","Ashland, KS",971,0.0003,1 
"67834","20","KS","Bucklin, KS",876,0.0003,1 
"67835","20","KS","Cimarron, KS",2837,0.001,1 
"67836","20","KS","Coolidge, KS (PO boxes)",104,0,1 
"67837","20","KS","Copeland, KS",808,0.0003,1 
"67838","20","KS","Deerfield, KS",903,0.0003,1 
"67839","20","KS","Dighton, KS",1281,0.0004,1 
"67840","20","KS","Englewood, KS (PO boxes)",81,0,1 
"67841","20","KS","Ensign, KS",320,0.0001,1 
"67842","20","KS","Ford, KS",394,0.0001,1 
"67843","20","KS","Fort Dodge, KS",96,0,1 
"67844","20","KS","Fowler, KS",804,0.0003,1 
"67846","20","KS","Garden City, KS",35205,0.012,1 
"67849","20","KS","Hanston, KS",382,0.0001,1 
"67850","20","KS","Healy, KS",330,0.0001,1 
"67851","20","KS","Holcomb, KS",2798,0.001,1 
"67853","20","KS","Ingalls, KS",780,0.0003,1 
"67854","20","KS","Jetmore, KS",1191,0.0004,1 
"67855","20","KS","Johnson, KS",1865,0.0006,1 
"67857","20","KS","Kendall, KS",157,0.0001,1 
"67859","20","KS","Kismet, KS",547,0.0002,1 
"67860","20","KS","Lakin, KS",2961,0.001,1 
"67861","20","KS","Leoti, KS",1875,0.0006,1 
"67862","20","KS","Manter, KS",246,0.0001,1 
"67863","20","KS","Marienthal, KS",317,0.0001,1 
"67864","20","KS","Meade, KS",1949,0.0007,1 
"67865","20","KS","Minneola, KS",1042,0.0004,1 
